degradation_time_days,weight_loss,study_id,instance,phb_initial_mol,phv_initial_mol,degradation_condition,degradation_mechanism,additives,t_deg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,experimental_scale
1.0,95.0,9.0,4,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
2.0,93.0,9.0,4,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
6.0,85.0,9.0,4,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
5.0,90.0,9.0,4,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
8.0,83.0,9.0,4,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
11.0,82.0,9.0,4,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
14.0,80.0,9.0,4,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
19.0,79.0,9.0,4,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,plasticizer,20.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
0.0,94.0,9.0,8,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,no_additive,0.0,plasticizer,20.0,no_additive,0.0,films,bacteria_dominated,lab
2.0,91.0,9.0,8,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,no_additive,0.0,plasticizer,20.0,no_additive,0.0,films,bacteria_dominated,lab
5.0,91.0,9.0,8,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,no_additive,0.0,plasticizer,20.0,no_additive,0.0,films,bacteria_dominated,lab
6.0,84.0,9.0,8,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,no_additive,0.0,plasticizer,20.0,no_additive,0.0,films,bacteria_dominated,lab
8.0,83.0,9.0,8,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,no_additive,0.0,plasticizer,20.0,no_additive,0.0,films,bacteria_dominated,lab
11.0,82.0,9.0,8,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,no_additive,0.0,plasticizer,20.0,no_additive,0.0,films,bacteria_dominated,lab
14.0,80.0,9.0,8,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,no_additive,0.0,plasticizer,20.0,no_additive,0.0,films,bacteria_dominated,lab
19.0,79.0,9.0,8,94.0,6.0,aerobic,other,yes,55.0,compost_organic_fertilizer,no_additive,0.0,plasticizer,20.0,no_additive,0.0,films,bacteria_dominated,lab
0.0,1.0,10.0,8,88.0,12.0,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
0.0,12.0,10.0,8,88.0,12.0,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
1.0,21.0,10.0,8,88.0,12.0,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
1.0,27.0,10.0,8,88.0,12.0,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
2.0,34.0,10.0,8,88.0,12.0,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
2.0,39.0,10.0,8,88.0,12.0,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
3.0,42.0,10.0,8,88.0,12.0,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
3.0,45.0,10.0,8,88.0,12.0,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
4.0,46.0,10.0,8,88.0,12.0,aerobic,microbial_enzymatic,yes,37.0,laboratory_mineral_media,crosslinker_polymer_modifier,59.5,plasticizer,8.0,crosslinker,0.5,other,bacteria_dominated,lab
60.0,1.0,11.0,1,96.5,3.5,aerobic,microbial_enzymatic,no,23.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,other,bacteria_dominated,lab
120.0,4.0,11.0,1,96.5,3.5,aerobic,microbial_enzymatic,no,23.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,other,bacteria_dominated,lab
179.0,7.0,11.0,1,96.5,3.5,aerobic,microbial_enzymatic,no,23.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,other,bacteria_dominated,lab
61.0,8.0,11.0,2,96.5,3.5,aerobic,microbial_enzymatic,yes,23.0,compost_organic_fertilizer,plasticizer,5.0,nucleating_agent,0.1,no_additive,0.0,other,bacteria_dominated,lab
121.0,10.0,11.0,2,96.5,3.5,aerobic,microbial_enzymatic,yes,23.0,compost_organic_fertilizer,plasticizer,5.0,nucleating_agent,0.1,no_additive,0.0,other,bacteria_dominated,lab
181.0,11.0,11.0,2,96.5,3.5,aerobic,microbial_enzymatic,yes,23.0,compost_organic_fertilizer,plasticizer,5.0,nucleating_agent,0.1,no_additive,0.0,other,bacteria_dominated,lab
52.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
54.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
56.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
58.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
61.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
63.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
65.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
67.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
69.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
71.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
74.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
76.0,0.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
78.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
80.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
82.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
84.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
87.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
89.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
91.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
93.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
95.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
97.0,1.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
100.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
102.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
104.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
106.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
108.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
111.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
113.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
115.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
117.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
119.0,2.0,12.0,1,97.0,3.0,aerobic,all_mechanisms,no,29.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
8.0,0.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
10.0,0.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
12.0,1.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
14.0,1.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
16.0,1.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
18.0,1.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
21.0,2.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
23.0,2.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
25.0,2.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
27.0,2.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
29.0,3.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
31.0,3.0,12.0,2,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
