biodegradation_time_days,biodegradation_percentage,study_id,instance,phb_initial_mol,phv_initial_mol,biodegradation_condition,degradation_mechanism,t_biodeg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,additives
51.0,84.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
53.0,85.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
55.0,86.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
56.0,87.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
60.0,89.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
62.0,90.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
66.0,89.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
69.0,90.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
71.0,91.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
75.0,91.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
77.0,91.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
81.0,92.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
82.0,92.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
84.0,92.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
86.0,92.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
88.0,93.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
90.0,93.0,16,2,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,yes
9.0,1.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
11.0,2.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
13.0,3.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
15.0,5.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
17.0,7.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
18.0,10.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
19.0,13.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
21.0,16.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
22.0,19.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
23.0,21.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
24.0,24.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
27.0,31.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
29.0,34.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
30.0,37.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
32.0,39.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
33.0,42.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
34.0,45.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
36.0,48.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
37.0,51.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
39.0,54.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
40.0,56.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
42.0,59.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
43.0,62.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
45.0,65.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
46.0,68.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
48.0,71.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
50.0,73.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
51.0,76.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
53.0,79.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
55.0,81.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
58.0,84.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
61.0,87.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
62.0,89.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
64.0,90.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
66.0,90.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
68.0,91.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
70.0,92.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
72.0,92.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
73.0,93.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
75.0,93.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
77.0,93.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
79.0,93.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
81.0,94.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
83.0,94.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
84.0,94.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
86.0,94.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
88.0,94.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
90.0,94.0,16,3,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,nucleating_agent,1.0,no_additive,0.0,films,bacteria_dominated,yes
8.0,3.0,16,4,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,filler,10.0,no_additive,0.0,films,bacteria_dominated,yes
9.0,5.0,16,4,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,filler,10.0,no_additive,0.0,films,bacteria_dominated,yes
10.0,8.0,16,4,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,filler,10.0,no_additive,0.0,films,bacteria_dominated,yes
11.0,11.0,16,4,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,filler,10.0,no_additive,0.0,films,bacteria_dominated,yes
12.0,14.0,16,4,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,filler,10.0,no_additive,0.0,films,bacteria_dominated,yes
13.0,17.0,16,4,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,filler,10.0,no_additive,0.0,films,bacteria_dominated,yes
14.0,19.0,16,4,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,filler,10.0,no_additive,0.0,films,bacteria_dominated,yes
15.0,22.0,16,4,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,filler,10.0,no_additive,0.0,films,bacteria_dominated,yes
16.0,25.0,16,4,97,3,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,filler,10.0,no_additive,0.0,films,bacteria_dominated,yes
